Date;Location;New Cases
4/12/2020;Sulawesi Barat;0
4/12/2020;Sulawesi Selatan;45
4/12/2020;Sulawesi Tengah;0
4/12/2020;Sulawesi Tenggara;0
4/12/2020;Sulawesi Utara;4
4/12/2020;Sumatera Barat;13
4/12/2020;Sumatera Selatan;0
4/12/2020;Sumatera Utara;10
4/13/2020;Aceh;0
4/13/2020;Bali;5
4/13/2020;Banten;4
4/13/2020;Bengkulu;0
4/13/2020;DKI Jakarta;135
4/13/2020;Daerah Istimewa Yogyakarta;16
4/13/2020;Gorontalo;0
4/13/2020;Indonesia;316
4/13/2020;Jambi;0
4/13/2020;Jawa Barat;59
4/13/2020;Jawa Tengah;13
4/13/2020;Jawa Timur;52
4/13/2020;Kalimantan Barat;0
4/13/2020;Kalimantan Selatan;1
4/13/2020;Kalimantan Tengah;1
4/13/2020;Kalimantan Timur;0
4/13/2020;Kalimantan Utara;0
4/13/2020;Kepulauan Bangka Belitung;0
4/13/2020;Kepulauan Riau;0
4/13/2020;Lampung;1
4/13/2020;Maluku;0
4/13/2020;Maluku Utara;0
4/13/2020;Nusa Tenggara Barat;3
4/13/2020;Nusa Tenggara Timur;0
4/13/2020;Papua;6
4/13/2020;Papua Barat;0
4/13/2020;Riau;3
4/13/2020;Sulawesi Barat;0
4/13/2020;Sulawesi Selatan;0
4/13/2020;Sulawesi Tengah;0
4/13/2020;Sulawesi Tenggara;0
4/13/2020;Sulawesi Utara;0
4/13/2020;Sumatera Barat;1
4/13/2020;Sumatera Selatan;0
4/13/2020;Sumatera Utara;2
4/14/2020;Aceh;0
4/14/2020;Bali;6
4/14/2020;Banten;6
4/14/2020;Bengkulu;0
4/14/2020;DKI Jakarta;122
4/14/2020;Daerah Istimewa Yogyakarta;5
4/14/2020;Gorontalo;0
4/14/2020;Indonesia;282
4/14/2020;Jambi;1
4/14/2020;Jawa Barat;4
4/14/2020;Jawa Tengah;81
4/14/2020;Jawa Timur;36
4/14/2020;Kalimantan Barat;0
4/14/2020;Kalimantan Selatan;3
4/14/2020;Kalimantan Tengah;0
4/14/2020;Kalimantan Timur;0
4/14/2020;Kalimantan Utara;0
4/14/2020;Kepulauan Bangka Belitung;0
4/14/2020;Kepulauan Riau;6
4/14/2020;Lampung;0
4/14/2020;Maluku;0
4/14/2020;Maluku Utara;0
4/14/2020;Nusa Tenggara Barat;0
4/14/2020;Nusa Tenggara Timur;0
4/14/2020;Papua;0
4/14/2020;Papua Barat;0
4/14/2020;Riau;0
4/14/2020;Sulawesi Barat;0
4/14/2020;Sulawesi Selatan;8
4/14/2020;Sulawesi Tengah;0
4/14/2020;Sulawesi Tenggara;0
4/14/2020;Sulawesi Utara;0
4/14/2020;Sumatera Barat;3
4/14/2020;Sumatera Selatan;1
4/14/2020;Sumatera Utara;5
4/15/2020;Aceh;0
4/15/2020;Bali;6
4/15/2020;Banten;1
4/15/2020;Bengkulu;0
4/15/2020;DKI Jakarta;143
4/15/2020;Daerah Istimewa Yogyakarta;1
4/15/2020;Gorontalo;0
4/15/2020;Indonesia;297
4/15/2020;Jambi;1
4/15/2020;Jawa Barat;30
4/15/2020;Jawa Tengah;25
4/15/2020;Jawa Timur;25
4/15/2020;Kalimantan Barat;0
4/15/2020;Kalimantan Selatan;12
4/15/2020;Kalimantan Tengah;8
4/15/2020;Kalimantan Timur;0
4/15/2020;Kalimantan Utara;4
4/15/2020;Kepulauan Bangka Belitung;1
4/15/2020;Kepulauan Riau;5
4/15/2020;Lampung;0
4/15/2020;Maluku;3
4/15/2020;Maluku Utara;2
4/15/2020;Nusa Tenggara Barat;0
4/15/2020;Nusa Tenggara Timur;0
4/15/2020;Papua;7
4/15/2020;Papua Barat;0
4/15/2020;Riau;0
4/15/2020;Sulawesi Barat;2
4/15/2020;Sulawesi Selatan;10
4/15/2020;Sulawesi Tengah;3
4/15/2020;Sulawesi Tenggara;8
4/15/2020;Sulawesi Utara;1
4/15/2020;Sumatera Barat;7
4/15/2020;Sumatera Selatan;3
4/15/2020;Sumatera Utara;6
4/16/2020;Aceh;0
4/16/2020;Bali;15
4/16/2020;Banten;15
4/16/2020;Bengkulu;0
4/16/2020;DKI Jakarta;174
4/16/2020;Daerah Istimewa Yogyakarta;1
4/16/2020;Gorontalo;3
4/16/2020;Indonesia;380
4/16/2020;Jambi;1
4/16/2020;Jawa Barat;7
4/16/2020;Jawa Tengah;15
4/16/2020;Jawa Timur;13
4/16/2020;Kalimantan Barat;8
4/16/2020;Kalimantan Selatan;9
4/16/2020;Kalimantan Tengah;1
4/16/2020;Kalimantan Timur;9
4/16/2020;Kalimantan Utara;8
4/16/2020;Kepulauan Bangka Belitung;1
4/16/2020;Kepulauan Riau;7
4/16/2020;Lampung;5
4/16/2020;Maluku;0
4/16/2020;Maluku Utara;0
4/16/2020;Nusa Tenggara Barat;8
4/16/2020;Nusa Tenggara Timur;0
4/16/2020;Papua;6
4/16/2020;Papua Barat;3
4/16/2020;Riau;5
4/16/2020;Sulawesi Barat;0
4/16/2020;Sulawesi Selatan;27
4/16/2020;Sulawesi Tengah;0
4/16/2020;Sulawesi Tenggara;3
4/16/2020;Sulawesi Utara;0
4/16/2020;Sumatera Barat;0
4/16/2020;Sumatera Selatan;18
4/16/2020;Sumatera Utara;1
4/17/2020;Aceh;0
4/17/2020;Bali;11
4/17/2020;Banten;9
4/17/2020;Bengkulu;0
4/17/2020;DKI Jakarta;170
4/17/2020;Daerah Istimewa Yogyakarta;1
4/17/2020;Gorontalo;0
4/17/2020;Indonesia;407
4/17/2020;Jambi;1
4/17/2020;Jawa Barat;42
4/17/2020;Jawa Tengah;14
4/17/2020;Jawa Timur;10
4/17/2020;Kalimantan Barat;0
4/17/2020;Kalimantan Selatan;15
4/17/2020;Kalimantan Tengah;1
4/17/2020;Kalimantan Timur;0
4/17/2020;Kalimantan Utara;19
4/17/2020;Kepulauan Bangka Belitung;0
4/17/2020;Kepulauan Riau;19
4/17/2020;Lampung;0
4/17/2020;Maluku;0
4/17/2020;Maluku Utara;0
4/17/2020;Nusa Tenggara Barat;6
4/17/2020;Nusa Tenggara Timur;0
4/17/2020;Papua;9
4/17/2020;Papua Barat;0
4/17/2020;Riau;1
4/17/2020;Sulawesi Barat;0
4/17/2020;Sulawesi Selatan;65
4/17/2020;Sulawesi Tengah;2
4/17/2020;Sulawesi Tenggara;0
4/17/2020;Sulawesi Utara;0
4/17/2020;Sumatera Barat;7
4/17/2020;Sumatera Selatan;14
4/17/2020;Sumatera Utara;0
4/18/2020;Aceh;1
4/18/2020;Bali;7
4/18/2020;Banten;12
4/18/2020;Bengkulu;0
4/18/2020;DKI Jakarta;101
4/18/2020;Daerah Istimewa Yogyakarta;3
4/18/2020;Gorontalo;0
4/18/2020;Indonesia;325
4/18/2020;Jambi;0
4/18/2020;Jawa Barat;11
4/18/2020;Jawa Tengah;38
4/18/2020;Jawa Timur;34
4/18/2020;Kalimantan Barat;0
4/18/2020;Kalimantan Selatan;18
4/18/2020;Kalimantan Tengah;6
4/18/2020;Kalimantan Timur;10
4/18/2020;Kalimantan Utara;3
4/18/2020;Kepulauan Bangka Belitung;0
4/18/2020;Kepulauan Riau;21
4/18/2020;Lampung;0
4/18/2020;Maluku;3
4/18/2020;Maluku Utara;0
4/18/2020;Nusa Tenggara Barat;4
4/18/2020;Nusa Tenggara Timur;0
4/18/2020;Papua;6
4/18/2020;Papua Barat;0
4/18/2020;Riau;4
4/18/2020;Sulawesi Barat;0
4/18/2020;Sulawesi Selatan;10
4/18/2020;Sulawesi Tengah;0
4/18/2020;Sulawesi Tenggara;0
4/18/2020;Sulawesi Utara;2
4/18/2020;Sumatera Barat;9
4/18/2020;Sumatera Selatan;30
4/18/2020;Sumatera Utara;0
4/19/2020;Aceh;1
4/19/2020;Bali;4
4/19/2020;Banten;3
4/19/2020;Bengkulu;0
4/19/2020;DKI Jakarta;113
4/19/2020;Daerah Istimewa Yogyakarta;1
4/19/2020;Gorontalo;0
4/19/2020;Indonesia;327
4/19/2020;Jambi;0
4/19/2020;Jawa Barat;50
4/19/2020;Jawa Tengah;24
4/19/2020;Jawa Timur;43
4/19/2020;Kalimantan Barat;0
4/19/2020;Kalimantan Selatan;4
4/19/2020;Kalimantan Tengah;5
4/19/2020;Kalimantan Timur;5
4/19/2020;Kalimantan Utara;19
4/19/2020;Kepulauan Bangka Belitung;1
4/19/2020;Kepulauan Riau;0
4/19/2020;Lampung;0
4/19/2020;Maluku;0
4/19/2020;Maluku Utara;0
4/19/2020;Nusa Tenggara Barat;6
4/19/2020;Nusa Tenggara Timur;0
4/19/2020;Papua;12
4/19/2020;Papua Barat;2
4/19/2020;Riau;0
4/19/2020;Sulawesi Barat;0
4/19/2020;Sulawesi Selatan;27
4/19/2020;Sulawesi Tengah;3
4/19/2020;Sulawesi Tenggara;9
4/19/2020;Sulawesi Utara;0
4/19/2020;Sumatera Barat;1
4/19/2020;Sumatera Selatan;5
4/19/2020;Sumatera Utara;2
4/20/2020;Aceh;0
4/20/2020;Bali;5
4/20/2020;Banten;30
4/20/2020;Bengkulu;0
4/20/2020;DKI Jakarta;74
4/20/2020;Daerah Istimewa Yogyakarta;2
4/20/2020;Gorontalo;0
4/20/2020;Indonesia;185
4/20/2020;Jambi;0
4/20/2020;Jawa Barat;7
4/20/2020;Jawa Tengah;7
4/20/2020;Jawa Timur;5
4/20/2020;Kalimantan Barat;0
4/20/2020;Kalimantan Selatan;0
4/20/2020;Kalimantan Tengah;14
4/20/2020;Kalimantan Timur;4
4/20/2020;Kalimantan Utara;4
4/20/2020;Kepulauan Bangka Belitung;0
4/20/2020;Kepulauan Riau;0
4/20/2020;Lampung;0
4/20/2020;Maluku;0
4/20/2020;Maluku Utara;0
4/20/2020;Nusa Tenggara Barat;11
4/20/2020;Nusa Tenggara Timur;0
4/20/2020;Papua;0
4/20/2020;Papua Barat;0
4/20/2020;Riau;4
4/20/2020;Sulawesi Barat;0
4/20/2020;Sulawesi Selatan;0
4/20/2020;Sulawesi Tengah;0
4/20/2020;Sulawesi Tenggara;0
4/20/2020;Sulawesi Utara;0
4/20/2020;Sumatera Barat;2
4/20/2020;Sumatera Selatan;0
4/20/2020;Sumatera Utara;2
4/21/2020;Aceh;0
4/21/2020;Bali;10
4/21/2020;Banten;0
4/21/2020;Bengkulu;4
4/21/2020;DKI Jakarta;183
4/21/2020;Daerah Istimewa Yogyakarta;3
4/21/2020;Gorontalo;3
4/21/2020;Indonesia;375
4/21/2020;Jambi;5
4/21/2020;Jawa Barat;8
4/21/2020;Jawa Tengah;104
4/21/2020;Jawa Timur;10
4/21/2020;Kalimantan Barat;6
4/21/2020;Kalimantan Selatan;2
4/21/2020;Kalimantan Tengah;7
4/21/2020;Kalimantan Timur;5
4/21/2020;Kalimantan Utara;4
4/21/2020;Kepulauan Bangka Belitung;1
4/21/2020;Kepulauan Riau;2
4/21/2020;Lampung;1
4/21/2020;Maluku;0
4/21/2020;Maluku Utara;0
4/21/2020;Nusa Tenggara Barat;21
4/21/2020;Nusa Tenggara Timur;0
4/21/2020;Papua;11
4/21/2020;Papua Barat;0
4/21/2020;Riau;1
4/21/2020;Sulawesi Barat;0
4/21/2020;Sulawesi Selatan;6
4/21/2020;Sulawesi Tengah;0
4/21/2020;Sulawesi Tenggara;0
4/21/2020;Sulawesi Utara;0
4/21/2020;Sumatera Barat;2
4/21/2020;Sumatera Selatan;0
4/21/2020;Sumatera Utara;1
4/22/2020;Aceh;0
4/22/2020;Bali;2
4/22/2020;Banten;3
4/22/2020;Bengkulu;0
4/22/2020;DKI Jakarta;110
4/22/2020;Daerah Istimewa Yogyakarta;3
4/22/2020;Gorontalo;0
4/22/2020;Indonesia;283
4/22/2020;Jambi;0
4/22/2020;Jawa Barat;4
4/22/2020;Jawa Tengah;40
4/22/2020;Jawa Timur;36
4/22/2020;Kalimantan Barat;4
4/22/2020;Kalimantan Selatan;10
4/22/2020;Kalimantan Tengah;15
4/22/2020;Kalimantan Timur;1
4/22/2020;Kalimantan Utara;0
4/22/2020;Kepulauan Bangka Belitung;0
4/22/2020;Kepulauan Riau;0
4/22/2020;Lampung;0
4/22/2020;Maluku;0
4/22/2020;Maluku Utara;8
4/22/2020;Nusa Tenggara Barat;15
4/22/2020;Nusa Tenggara Timur;0
4/22/2020;Papua;5
4/22/2020;Papua Barat;1
4/22/2020;Riau;0
4/22/2020;Sulawesi Barat;1
4/22/2020;Sulawesi Selatan;13
4/22/2020;Sulawesi Tengah;2
4/22/2020;Sulawesi Tenggara;0
4/22/2020;Sulawesi Utara;0
4/22/2020;Sumatera Barat;5
4/22/2020;Sumatera Selatan;0
4/22/2020;Sumatera Utara;9
4/23/2020;Aceh;0
4/23/2020;Bali;15
4/23/2020;Banten;3
4/23/2020;Bengkulu;0
4/23/2020;DKI Jakarta;122
4/23/2020;Daerah Istimewa Yogyakarta;1
4/23/2020;Gorontalo;0
4/23/2020;Indonesia;357
4/23/2020;Jambi;1
4/23/2020;Jawa Barat;18
4/23/2020;Jawa Tengah;68
4/23/2020;Jawa Timur;27
4/23/2020;Kalimantan Barat;19
4/23/2020;Kalimantan Selatan;7
4/23/2020;Kalimantan Tengah;1
4/23/2020;Kalimantan Timur;5
4/23/2020;Kalimantan Utara;0
4/23/2020;Kepulauan Bangka Belitung;1
4/23/2020;Kepulauan Riau;2
4/23/2020;Lampung;11
4/23/2020;Maluku;0
4/23/2020;Maluku Utara;2
4/23/2020;Nusa Tenggara Barat;7
4/23/2020;Nusa Tenggara Timur;0
4/23/2020;Papua;7
4/23/2020;Papua Barat;5
4/23/2020;Riau;1
4/23/2020;Sulawesi Barat;0
4/23/2020;Sulawesi Selatan;10
4/23/2020;Sulawesi Tengah;0
4/23/2020;Sulawesi Tenggara;0
4/23/2020;Sulawesi Utara;11
4/23/2020;Sumatera Barat;5
4/23/2020;Sumatera Selatan;4
4/23/2020;Sumatera Utara;2
4/24/2020;Aceh;1
4/24/2020;Bali;10
4/24/2020;Banten;23
4/24/2020;Bengkulu;0
4/24/2020;DKI Jakarta;78
4/24/2020;Daerah Istimewa Yogyakarta;1
4/24/2020;Gorontalo;5
4/24/2020;Indonesia;436
4/24/2020;Jambi;4
4/24/2020;Jawa Barat;71
4/24/2020;Jawa Tengah;41
4/24/2020;Jawa Timur;20
4/24/2020;Kalimantan Barat;0
4/24/2020;Kalimantan Selatan;18
4/24/2020;Kalimantan Tengah;11
4/24/2020;Kalimantan Timur;11
4/24/2020;Kalimantan Utara;0
4/24/2020;Kepulauan Bangka Belitung;0
4/24/2020;Kepulauan Riau;0
4/24/2020;Lampung;0
4/24/2020;Maluku;0
4/24/2020;Maluku Utara;0
4/24/2020;Nusa Tenggara Barat;38
4/24/2020;Nusa Tenggara Timur;0
4/24/2020;Papua;6
4/24/2020;Papua Barat;2
4/24/2020;Riau;0
4/24/2020;Sulawesi Barat;25
4/24/2020;Sulawesi Selatan;22
4/24/2020;Sulawesi Tengah;3
4/24/2020;Sulawesi Tenggara;5
4/24/2020;Sulawesi Utara;5
4/24/2020;Sumatera Barat;10
4/24/2020;Sumatera Selatan;13
4/24/2020;Sumatera Utara;1
4/25/2020;Aceh;1
4/25/2020;Bali;6
4/25/2020;Banten;11
4/25/2020;Bengkulu;0
4/25/2020;DKI Jakarta;78
4/25/2020;Daerah Istimewa Yogyakarta;2
4/25/2020;Gorontalo;2
4/25/2020;Indonesia;396
4/25/2020;Jambi;3
4/25/2020;Jawa Barat;18
4/25/2020;Jawa Tengah;52
4/25/2020;Jawa Timur;75
4/25/2020;Kalimantan Barat;1
4/25/2020;Kalimantan Selatan;14
4/25/2020;Kalimantan Tengah;6
4/25/2020;Kalimantan Timur;12
4/25/2020;Kalimantan Utara;6
4/25/2020;Kepulauan Bangka Belitung;0
4/25/2020;Kepulauan Riau;0
4/25/2020;Lampung;0
4/25/2020;Maluku;3
4/25/2020;Maluku Utara;0
4/25/2020;Nusa Tenggara Barat;28
4/25/2020;Nusa Tenggara Timur;0
4/25/2020;Papua;0
4/25/2020;Papua Barat;1
4/25/2020;Riau;2
4/25/2020;Sulawesi Barat;2
4/25/2020;Sulawesi Selatan;13
4/25/2020;Sulawesi Tengah;4
4/25/2020;Sulawesi Tenggara;0
4/25/2020;Sulawesi Utara;0
4/25/2020;Sumatera Barat;1
4/25/2020;Sumatera Selatan;13
4/25/2020;Sumatera Utara;9
4/26/2020;Aceh;0
4/26/2020;Bali;3
4/26/2020;Banten;0
4/26/2020;Bengkulu;0
4/26/2020;DKI Jakarta;104
4/26/2020;Daerah Istimewa Yogyakarta;3
4/26/2020;Gorontalo;0
4/26/2020;Indonesia;275
4/26/2020;Jambi;11
4/26/2020;Jawa Barat;10
4/26/2020;Jawa Tengah;38
4/26/2020;Jawa Timur;19
4/26/2020;Kalimantan Barat;0
4/26/2020;Kalimantan Selatan;0
4/26/2020;Kalimantan Tengah;4
4/26/2020;Kalimantan Timur;8
4/26/2020;Kalimantan Utara;6
4/26/2020;Kepulauan Bangka Belitung;1
4/26/2020;Kepulauan Riau;2
4/26/2020;Lampung;4
4/26/2020;Maluku;0
4/26/2020;Maluku Utara;12
4/26/2020;Nusa Tenggara Barat;15
4/26/2020;Nusa Tenggara Timur;0
4/26/2020;Papua;5
4/26/2020;Papua Barat;0
4/26/2020;Riau;1
4/26/2020;Sulawesi Barat;0
4/26/2020;Sulawesi Selatan;8
4/26/2020;Sulawesi Tengah;0
4/26/2020;Sulawesi Tenggara;4
4/26/2020;Sulawesi Utara;4
4/26/2020;Sumatera Barat;5
4/26/2020;Sumatera Selatan;10
4/26/2020;Sumatera Utara;6
4/27/2020;Aceh;0
4/27/2020;Bali;7
4/27/2020;Banten;12
4/27/2020;Bengkulu;0
4/27/2020;DKI Jakarta;66
4/27/2020;Daerah Istimewa Yogyakarta;1
4/27/2020;Gorontalo;0
4/27/2020;Indonesia;214
4/27/2020;Jambi;0
4/27/2020;Jawa Barat;34
4/27/2020;Jawa Tengah;22
4/27/2020;Jawa Timur;12
4/27/2020;Kalimantan Barat;0
4/27/2020;Kalimantan Selatan;4
4/27/2020;Kalimantan Tengah;8
4/27/2020;Kalimantan Timur;2
4/27/2020;Kalimantan Utara;1
4/27/2020;Kepulauan Bangka Belitung;0
4/27/2020;Kepulauan Riau;1
4/27/2020;Lampung;0
4/27/2020;Maluku;0
4/27/2020;Maluku Utara;0
4/27/2020;Nusa Tenggara Barat;11
4/27/2020;Nusa Tenggara Timur;0
4/27/2020;Papua;10
4/27/2020;Papua Barat;0
4/27/2020;Riau;0
4/27/2020;Sulawesi Barat;0
4/27/2020;Sulawesi Selatan;0
4/27/2020;Sulawesi Tengah;0
4/27/2020;Sulawesi Tenggara;0
4/27/2020;Sulawesi Utara;0
4/27/2020;Sumatera Barat;19
4/27/2020;Sumatera Selatan;0
4/27/2020;Sumatera Utara;0
4/28/2020;Aceh;0
4/28/2020;Bali;22
4/28/2020;Banten;6
4/28/2020;Bengkulu;0
4/28/2020;DKI Jakarta;124
4/28/2020;Daerah Istimewa Yogyakarta;10
4/28/2020;Gorontalo;1
4/28/2020;Indonesia;415
4/28/2020;Jambi;0
4/28/2020;Jawa Barat;1
4/28/2020;Jawa Tengah;22
4/28/2020;Jawa Timur;58
4/28/2020;Kalimantan Barat;0
4/28/2020;Kalimantan Selatan;0
4/28/2020;Kalimantan Tengah;9
4/28/2020;Kalimantan Timur;8
4/28/2020;Kalimantan Utara;2
4/28/2020;Kepulauan Bangka Belitung;0
4/28/2020;Kepulauan Riau;3
4/28/2020;Lampung;2
4/28/2020;Maluku;2
4/28/2020;Maluku Utara;0
4/28/2020;Nusa Tenggara Barat;15
4/28/2020;Nusa Tenggara Timur;0
4/28/2020;Papua;26
4/28/2020;Papua Barat;21
4/28/2020;Riau;1
4/28/2020;Sulawesi Barat;2
4/28/2020;Sulawesi Selatan;13
4/28/2020;Sulawesi Tengah;6
4/28/2020;Sulawesi Tenggara;0
4/28/2020;Sulawesi Utara;3
4/28/2020;Sumatera Barat;23
4/28/2020;Sumatera Selatan;14
4/28/2020;Sumatera Utara;0
4/29/2020;Aceh;0
4/29/2020;Bali;0
4/29/2020;Banten;0
4/29/2020;Bengkulu;4
4/29/2020;DKI Jakarta;110
4/29/2020;Daerah Istimewa Yogyakarta;1
4/29/2020;Gorontalo;0
4/29/2020;Indonesia;260
4/29/2020;Jambi;0
4/29/2020;Jawa Barat;20
4/29/2020;Jawa Tengah;41
4/29/2020;Jawa Timur;20
4/29/2020;Kalimantan Barat;7
4/29/2020;Kalimantan Selatan;7
4/29/2020;Kalimantan Tengah;6
4/29/2020;Kalimantan Timur;4
4/29/2020;Kalimantan Utara;0
4/29/2020;Kepulauan Bangka Belitung;0
4/29/2020;Kepulauan Riau;0
4/29/2020;Lampung;2
4/29/2020;Maluku;1
4/29/2020;Maluku Utara;0
4/29/2020;Nusa Tenggara Barat;9
4/29/2020;Nusa Tenggara Timur;0
4/29/2020;Papua;12
4/29/2020;Papua Barat;0
4/29/2020;Riau;1
4/29/2020;Sulawesi Barat;1
4/29/2020;Sulawesi Selatan;12
4/29/2020;Sulawesi Tengah;5
4/29/2020;Sulawesi Tenggara;8
4/29/2020;Sulawesi Utara;1
4/29/2020;Sumatera Barat;1
4/29/2020;Sumatera Selatan;1
4/29/2020;Sumatera Utara;3
4/30/2020;Aceh;1
4/30/2020;Bali;7
4/30/2020;Banten;16
4/30/2020;Bengkulu;0
4/30/2020;DKI Jakarta;106
4/30/2020;Daerah Istimewa Yogyakarta;1
4/30/2020;Gorontalo;0
4/30/2020;Indonesia;347
4/30/2020;Jambi;0
4/30/2020;Jawa Barat;1
4/30/2020;Jawa Tengah;19
4/30/2020;Jawa Timur;75
4/30/2020;Kalimantan Barat;0
4/30/2020;Kalimantan Selatan;13
4/30/2020;Kalimantan Tengah;18
4/30/2020;Kalimantan Timur;15
4/30/2020;Kalimantan Utara;8
4/30/2020;Kepulauan Bangka Belitung;0
4/30/2020;Kepulauan Riau;0
4/30/2020;Lampung;0
4/30/2020;Maluku;0
4/30/2020;Maluku Utara;14
4/30/2020;Nusa Tenggara Barat;0
4/30/2020;Nusa Tenggara Timur;2
4/30/2020;Papua;16
4/30/2020;Papua Barat;0
4/30/2020;Riau;1
4/30/2020;Sulawesi Barat;4
4/30/2020;Sulawesi Selatan;26
4/30/2020;Sulawesi Tengah;0
4/30/2020;Sulawesi Tenggara;9
4/30/2020;Sulawesi Utara;1
4/30/2020;Sumatera Barat;3
4/30/2020;Sumatera Selatan;6
4/30/2020;Sumatera Utara;3
5/1/2020;Aceh;1
5/1/2020;Bali;13
5/1/2020;Banten;15
5/1/2020;Bengkulu;0
5/1/2020;DKI Jakarta;135
5/1/2020;Daerah Istimewa Yogyakarta;9
5/1/2020;Gorontalo;0
5/1/2020;Indonesia;433
5/1/2020;Jambi;0
5/1/2020;Jawa Barat;1
5/1/2020;Jawa Tengah;28
5/1/2020;Jawa Timur;83
5/1/2020;Kalimantan Barat;3
5/1/2020;Kalimantan Selatan;9
5/1/2020;Kalimantan Tengah;11
5/1/2020;Kalimantan Timur;3
5/1/2020;Kalimantan Utara;15
5/1/2020;Kepulauan Bangka Belitung;9
5/1/2020;Kepulauan Riau;0
5/1/2020;Lampung;4
5/1/2020;Maluku;0
5/1/2020;Maluku Utara;1
5/1/2020;Nusa Tenggara Barat;3
5/1/2020;Nusa Tenggara Timur;0
5/1/2020;Papua;5
5/1/2020;Papua Barat;5
5/1/2020;Riau;1
5/1/2020;Sulawesi Barat;1
5/1/2020;Sulawesi Selatan;56
5/1/2020;Sulawesi Tengah;0
5/1/2020;Sulawesi Tenggara;0
5/1/2020;Sulawesi Utara;0
5/1/2020;Sumatera Barat;24
5/1/2020;Sumatera Selatan;6
5/1/2020;Sumatera Utara;0
5/2/2020;Aceh;0
5/2/2020;Bali;2
5/2/2020;Banten;9
5/2/2020;Bengkulu;0
5/2/2020;DKI Jakarta;92
5/2/2020;Daerah Istimewa Yogyakarta;10
5/2/2020;Gorontalo;0
5/2/2020;Indonesia;292
5/2/2020;Jambi;0
5/2/2020;Jawa Barat;32
5/2/2020;Jawa Tengah;28
5/2/2020;Jawa Timur;7
5/2/2020;Kalimantan Barat;7
5/2/2020;Kalimantan Selatan;0
5/2/2020;Kalimantan Tengah;1
5/2/2020;Kalimantan Timur;18
5/2/2020;Kalimantan Utara;7
5/2/2020;Kepulauan Bangka Belitung;0
5/2/2020;Kepulauan Riau;0
5/2/2020;Lampung;0
5/2/2020;Maluku;0
5/2/2020;Maluku Utara;0
5/2/2020;Nusa Tenggara Barat;17
5/2/2020;Nusa Tenggara Timur;0
5/2/2020;Papua;29
5/2/2020;Papua Barat;1
5/2/2020;Riau;3
5/2/2020;Sulawesi Barat;1
5/2/2020;Sulawesi Selatan;30
5/2/2020;Sulawesi Tengah;12
5/2/2020;Sulawesi Tenggara;2
5/2/2020;Sulawesi Utara;0
5/2/2020;Sumatera Barat;10
5/2/2020;Sumatera Selatan;0
5/2/2020;Sumatera Utara;0
5/3/2020;Aceh;1
5/3/2020;Bali;25
5/3/2020;Banten;5
5/3/2020;Bengkulu;0
5/3/2020;DKI Jakarta;129
5/3/2020;Daerah Istimewa Yogyakarta;1
5/3/2020;Gorontalo;0
5/3/2020;Indonesia;349
5/3/2020;Jambi;6
5/3/2020;Jawa Barat;11
5/3/2020;Jawa Tengah;16
5/3/2020;Jawa Timur;77
5/3/2020;Kalimantan Barat;2
5/3/2020;Kalimantan Selatan;16
5/3/2020;Kalimantan Tengah;0
5/3/2020;Kalimantan Timur;8
5/3/2020;Kalimantan Utara;0
5/3/2020;Kepulauan Bangka Belitung;1
5/3/2020;Kepulauan Riau;3
5/3/2020;Lampung;0
5/3/2020;Maluku;0
5/3/2020;Maluku Utara;9
5/3/2020;Nusa Tenggara Barat;18
5/3/2020;Nusa Tenggara Timur;7
5/3/2020;Papua;0
5/3/2020;Papua Barat;0
5/3/2020;Riau;8
5/3/2020;Sulawesi Barat;0
5/3/2020;Sulawesi Selatan;24
5/3/2020;Sulawesi Tengah;0
5/3/2020;Sulawesi Tenggara;0
5/3/2020;Sulawesi Utara;0
5/3/2020;Sumatera Barat;13
5/3/2020;Sumatera Selatan;28
5/3/2020;Sumatera Utara;6
5/4/2020;Aceh;0
5/4/2020;Bali;9
5/4/2020;Banten;14
5/4/2020;Bengkulu;0
5/4/2020;DKI Jakarta;80
5/4/2020;Daerah Istimewa Yogyakarta;0
5/4/2020;Gorontalo;0
5/4/2020;Indonesia;395
5/4/2020;Jambi;0
5/4/2020;Jawa Barat;179
5/4/2020;Jawa Tengah;27
5/4/2020;Jawa Timur;13
5/4/2020;Kalimantan Barat;3
5/4/2020;Kalimantan Selatan;3
5/4/2020;Kalimantan Tengah;23
5/4/2020;Kalimantan Timur;5
5/4/2020;Kalimantan Utara;8
5/4/2020;Kepulauan Bangka Belitung;0
5/4/2020;Kepulauan Riau;0
5/4/2020;Lampung;4
5/4/2020;Maluku;0
5/4/2020;Maluku Utara;0
5/4/2020;Nusa Tenggara Barat;0
5/4/2020;Nusa Tenggara Timur;0
5/4/2020;Papua;0
5/4/2020;Papua Barat;0
5/4/2020;Riau;5
5/4/2020;Sulawesi Barat;0
5/4/2020;Sulawesi Selatan;6
5/4/2020;Sulawesi Tengah;0
5/4/2020;Sulawesi Tenggara;0
5/4/2020;Sulawesi Utara;0
5/4/2020;Sumatera Barat;8
5/4/2020;Sumatera Selatan;0
5/4/2020;Sumatera Utara;6
5/5/2020;Aceh;0
5/5/2020;Bali;6
5/5/2020;Banten;12
5/5/2020;Bengkulu;0
5/5/2020;DKI Jakarta;132
5/5/2020;Daerah Istimewa Yogyakarta;6
5/5/2020;Gorontalo;0
5/5/2020;Indonesia;484
5/5/2020;Jambi;5
